year,source id,target id
2003,303149,112164
2002,205208,9010
2002,207137,9811182
2003,303193,5506015
2003,303204,9911116
2002,212270,102157
2003,301049,4526752
2002,109046,9804143
2002,202200,9215
2002,211108,1682244
2002,206024,105138
2002,203222,6228
2002,111256,2225219
2003,302047,7213
2003,304178,9903087
2002,212177,9911021
2002,207022,9796110
2003,302172,6369507
2002,208010,202109
2002,112032,3351829
2002,210229,4601064
2003,303024,9510227
2002,210310,6147
2002,206010,205218
2003,303207,4118289
2003,303144,4483822
2003,303180,11224
2002,202198,8963500
2002,205123,7852533
2002,206053,2169693
2003,301142,7642244
2003,303156,3846266
2002,209017,9038515
2002,212090,202202
2002,205177,9601029
2003,301047,9456441
2003,301122,9375703
2002,209110,9206049
2003,302228,1180
2002,111149,9609102
2002,203048,12211
2002,212085,9401139
2002,203041,9905111
2002,208063,101194
2003,302146,208196
2003,303160,3454894
2002,209235,9912013
2002,210062,209014
2002,212314,206045
2003,304022,8086459
2003,301164,9911039
2002,211234,210183
2002,209241,108044
2002,211185,9412108
2002,202139,4538373
2002,207175,9713766
2002,204145,4571595
2002,211029,9702133
2002,205216,6757718
2002,201158,8842760
2002,211042,9212030
2003,211041,109209
2002,206130,205002
2002,210148,7896496
2002,209106,5646062
2002,202055,6625445
2002,208176,2138824
2002,203116,5742216
2002,209076,7196118
2002,203111,9606040
2002,209179,9595759
2002,201178,3537767
2002,206216,9707209
2003,304230,1903180
2002,204221,9711162
2003,304233,9909099
2002,107245,1021155
2002,208026,9504081
2002,207116,7619354
2002,112112,5042616
2002,203166,7483452
2002,206204,8262511
2002,211277,210147
2003,304231,5680335
2002,202005,9506138
2002,204172,6406062
2002,209157,205011
2002,208001,8173694
2002,202203,1896293
2003,212145,9611173
2002,206234,9712073
2002,211287,6467426
2002,210227,7301704
2002,205020,203255
2002,204009,7445462
2002,209197,9705241
2002,208097,9473827
2002,208077,9510135
2003,301036,205321
2002,205266,202153
2002,212136,9707079
2002,207116,8495070
2002,211250,9906214
2003,301009,7018267
2002,202006,201126
2002,208112,7130303
2002,112180,9401025
2002,207127,9579619
2002,208155,11215
2003,303008,8177979
2002,112141,6521716
2003,304061,9906011
2002,203085,9709034
2002,210305,620354
2002,202100,50947
2003,304241,1992307
2003,301190,111246
2003,303256,3807343
2003,302124,1389543
2002,205242,9908142
2003,302019,112154
2002,204112,6061265
2002,205039,101088
2002,204076,1900400
2002,212313,9907102
2002,201112,9808004
2003,304270,5126334
2003,303185,9070696
2002,212314,3588341
2003,212006,211154
2002,111208,9902176
2002,205121,7722418
2002,205106,6614967
2002,204023,8917564
2003,301180,204189
2002,205187,204141
2002,110049,9910093
2002,202183,9155944
2002,209194,108880
2002,212207,4757728
2002,207102,4488803
2002,10145,2044
2002,204001,8761914
2002,110201,1164893
2002,211164,5274874
2003,301179,4599656
2002,203167,4547634
2002,206023,1167
2003,304250,3067677
2002,201213,9406048
2002,206103,7036
2002,204253,7187928
2002,209157,9909030
2003,301011,66127
2003,212047,7456189
2002,202152,9511080
2002,206208,204260
2002,205194,208012
2002,210134,2893585
2003,302118,3564259
2002,208190,8142
2003,301198,5802337
2002,202076,9811052
2002,211292,4755420
2002,204260,5301718
2002,206029,203140
2002,205228,9812046
2003,212155,105008
2002,203066,11258
2002,207245,9802150
2002,202014,12225
2002,201198,2673343
2003,304266,9409013
2002,202127,112218
2003,302127,207257
2002,211170,9505062
2002,207120,7011908
2002,203012,4215954
2002,205246,201128
2002,205009,105207
2002,208014,462313
2002,205291,9708147
2002,205161,9901117
2003,303160,106014
2003,302027,9588912
2002,205259,5778849
2002,206033,9413344
2002,110010,9810138
2002,211232,3446244
2002,208217,2095662
2003,210224,9510017
2002,206062,4199801
2002,204240,9840532
2003,302125,106142
2002,202127,5497755
2003,212222,106058
2003,303160,7548837
2002,212307,4739856
2002,207059,2094
2002,112231,6311571
2002,204120,10108
2002,205017,6899990
2003,304022,103080
2002,207176,5066646
2002,209061,5771586
2002,205131,2947930
2002,209194,9812121
2002,205037,9910149
2003,302020,9911228
2003,302006,9912208
2003,303035,4994841
2002,112106,4638565
2002,112223,4188822
2003,210220,104066
2002,203244,3092038
2002,206035,110231
2002,204121,7661749
2003,304022,1752661
2002,112013,9909134
2003,304178,8778228
2002,212177,206115
2003,303086,9252540
2002,206019,8132
2003,301203,211291
2002,211136,9808042
2003,203193,7359352
2003,210133,9904042
2003,304238,9802203
2002,210044,6593322
2003,303100,9403056
2002,204203,112147
2002,204215,107255
2002,203211,8231
2003,303256,1593746
2002,111274,108245
2003,303186,1409213
2002,202200,111129
2003,204248,9574018
2002,205077,105137
2002,111247,9906064
2002,211091,1772516
2003,304059,104036
2003,303256,2497789
2002,211252,4049520
2003,301091,9906125
2002,206087,5198573
2003,303110,9602070
2003,303057,302146
2002,203272,4250011
2003,212233,9812127
2002,204094,9510009
2002,206045,9804085
2002,208178,206059
2002,208072,8807215
2003,301179,10108
2002,201140,8242729
2002,204054,9605033
2002,205124,906667
2002,206018,102044
2002,206174,9806155
2002,212051,286636
2002,204013,8230019
2002,207160,4783170
2003,211257,9311010
2002,205114,9303150
2002,207131,104238
2002,212225,211052
2002,206129,9608171
2002,208094,9812031
2002,207245,205316
2003,302010,9612115
2003,302196,1028055
2003,303123,9437754
2002,208219,9511030
2003,301047,3142275
2003,301221,202021
2002,210225,5398284
2003,303024,8096339
2003,302228,3529509
2002,111132,9906064
2002,210207,9211072
2002,211138,8843747
2003,303087,301240
2002,11056,8739848
2002,204252,9148
2003,304253,10025
2002,210292,208124
2002,202110,6051816
2002,204253,8326803
2002,212029,205072
2003,208149,1794374
2002,208050,9795410
2002,208222,106185
2003,301118,9812089
2002,205234,9188
2002,8008,5781329
2003,301119,101093
2002,211081,2531103
2002,212114,9807135
2002,201196,394669
2002,203165,5129
2003,302101,4320200
2002,203168,112258
2002,112002,110108
2002,206062,7897364
2002,209226,4134
2002,112264,103220
2002,206141,8591183
2002,204115,107124
2003,304180,6321774
2002,201175,4455774
2002,202151,5462995
2002,204061,2902772
2002,203140,383097
2003,304005,3292164
2002,207124,2760703
2002,210100,9404114
2002,210044,9703166
2003,301221,212184
2003,303015,4757319
2002,210193,7939193
2002,203217,9606040
2002,210065,8106
2002,201187,4473640
2002,210044,9508043
2002,202065,9607201
2002,203237,2806553
2002,204051,201081
2002,209061,9205092
2002,204149,4188586
2002,209232,8231
2002,211245,6542545
2003,304039,2784452
2002,210084,210051
2003,210266,7125904
2002,204228,4356630
2002,203014,5016
2002,112257,7737401
2002,207107,205085
2002,211232,331283
2002,201185,111212
2003,304166,1527828
2002,201211,9309154
2002,207216,810238
2003,304015,112198
2002,111101,6827640
2003,212183,8602983
2002,103205,102210
2002,202023,9206038
2002,103243,9702155
2002,201197,110136
2003,301136,211100
2002,210308,105308
2002,209235,3503025
2002,205187,202180
2002,204122,9911055
2003,209029,2244720
2002,203272,2756666
2002,207116,9772769
2002,211272,9703078
2002,209223,102076
2002,203257,9802109
2003,303198,9706110
2003,302138,9315139
2002,212128,5180
2002,206012,9301042
2002,205123,111189
2003,301242,8560172
2002,201178,6236
2003,302058,203258
2002,206246,5436206
2002,210138,7189
2002,212114,7022033
2002,204122,9405020
2002,205043,201081
2002,201215,9902121
2002,208032,203206
2002,205067,9697344
2002,207094,6379447
2002,203013,6444961
2003,212253,9407087
2003,302006,6053311
2002,207162,8938910
2003,301213,8106787
2003,303239,785921
2002,212210,9510134
2003,302141,4941930
2002,211123,1221553
2002,203165,9645063
2002,208225,9705221
2002,212328,1148518
2002,201265,9903163
2002,106040,9709096
2002,204136,1197
2002,202104,9042
2002,112094,3444506
2002,209201,205048
2002,203043,3035254
2002,201135,2075
2002,203050,9320829
2002,206070,1008209
2002,210011,5951167
2003,202192,352081
2002,202060,5504205
2002,203057,9901041
2002,207118,192647
2002,104118,7250745
2003,210105,1810988
2002,207116,6420649
2003,303270,9810188
2002,211194,9802183
2002,206045,744796
2002,112127,12171
2002,201224,9711181
2002,212091,9603074
2003,303040,7108
2002,211040,201035
2002,109081,9410167
2003,303232,302146
2003,301144,376413
2002,204017,9806230
2002,206131,2970270
2002,212332,1561070
2003,303207,1029714
2002,205187,3752124
2002,202010,8084
2003,301119,9902105
2003,304256,9602097
2002,210068,9903207
2002,205288,204261
2003,302140,4033874
2002,203144,9411187
2002,202028,5502102
2002,212323,6144049
2003,304146,9902140
2002,112126,11023
2002,105314,1725743
2002,205209,6204
2003,304211,1090459
2002,211178,203164
2002,203222,3209
2002,208219,9803224
2002,210253,12056
2002,203268,5187132
2002,207032,3641050
2002,202201,9911166
2002,207107,2029592
2002,212334,4599605
2003,303135,303016
2002,208107,1904919
2003,210029,4975390
2002,204047,202189
2002,204178,4234882
2002,209145,203080
2002,203051,3708123
2002,206241,9503064
2002,105255,7970184
2002,202148,110271
2003,301196,9756834
2003,302136,9890265
2002,206194,8087794
2003,212253,212211
2003,301164,9905111
2003,301116,1519502
2002,211277,5949453
2002,210132,9712115
2002,110016,9811070
2003,212172,9906188
2002,212193,7280935
2002,209054,206045
2002,202065,9912072
2002,207116,201103
2002,203200,9812040
2002,210169,6565154
2002,201076,10117
2002,106171,6073536
2002,211254,9507032
2003,301002,9404071
2002,205109,204025
2002,201210,8669834
2002,205299,6030
2003,304123,301006
2002,204107,109108
2002,206170,104190
2002,105169,9312210
2002,201178,9911147
2002,112155,9203051
2002,205303,203186
2003,301168,6460847
2002,205209,9133653
2002,209084,12234
2003,301076,9805170
2002,210231,2680580
2002,204138,1622265
2002,202168,6689596
2002,203101,445432
2002,209150,8302315
2002,206045,202157
2002,203034,111063
2002,206038,112039
2002,102191,9511212
2002,208114,208074
2003,301094,209064
2002,206158,9805019
2002,205075,9802150
2002,205294,105024
2002,210125,9209231
2003,304195,7175145
2002,210219,108131
2002,205299,9703192
2002,110264,104107
2003,304045,3090706
2002,206063,110240
2003,303191,5885895
2002,106149,8201975
2002,204256,1807207
2002,205174,204146
2003,302162,106121
2002,206007,9439744
2003,212217,1547607
2002,210046,31176
2003,303010,9905111
2002,212231,210238
2002,201247,2710274
2002,205162,1126839
2002,211111,9912271
2002,212238,106048
2003,303074,4718614
2002,211058,7067
2002,111208,7428417
2003,208149,3961500
2003,304152,111001
2002,206063,9607066
2003,301094,2306897
2002,204089,9803194
2002,203101,9902173
2002,206186,9561215
2002,207283,11177
2002,206081,4345026
2002,201178,4221825
2002,210249,9611047
2003,303232,4371460
2002,201036,8253
2002,206043,9805046
2002,206221,3036348
2002,204172,372520
2002,207127,109039
2002,209018,578001
2002,209003,9804023
2002,206145,9907027
2003,304180,301076
2002,204179,8488682
2002,209230,7570880
2002,205186,9584872
2002,202111,5061
2002,203228,2133440
2002,205067,204004
2003,304046,109030
2002,112235,4149640
2002,210246,7037695
2002,203046,5643343
2002,211183,11152
2003,304236,2190271
2002,211197,209116
2002,205244,6833756
2002,201140,2829490
2003,303035,110260
2002,201004,23666
2002,204012,4909641
2002,210311,2223601
2002,209080,9906022
2002,206241,9804056
2003,304206,133074
2002,210093,7955612
2002,110058,769094
2002,209221,5538840
2002,210161,9810113
2003,302071,4335335
2003,304213,207107
2002,208213,1497068
2002,201059,8641497
2002,206239,201081
2002,205230,9906064
2002,208222,6850743
2003,304120,4783626
2003,302203,4171
2003,303222,202109
2002,203019,9708002
2002,210153,208178
2002,206132,2227475
2003,304241,2077857
2002,112113,1842372
2002,204047,9805121
2002,205069,106220
2002,208077,7911232
2003,302132,105047
2002,209157,7086
2003,304247,207106
2002,206148,7894592
2002,107014,6992998
2003,303178,1275447
2003,201176,9605234
2002,212177,4020258
2002,202025,108122
2002,203069,9902131
2002,209016,9906218
2002,209190,804143
2002,208058,107214
2002,210175,1821005
2003,301071,1690508
2002,207133,8785734
2002,202198,105117
2002,204129,5447128
2002,209241,4598762
2002,202014,5284724
2003,303060,205048
2002,201118,4183
2003,211134,1930677
2003,212099,1547842
2002,202014,9908142
2002,202148,3939517
2002,201159,8101
2003,304028,9907126
2002,202208,3198
2003,304051,3278322
2002,203163,105204
2002,212271,10042
2003,111020,4505822
2002,207071,4410706
2003,301098,206038
2002,211086,4372363
2003,210294,9812163
2002,206104,1757254
2003,303191,7123866
2002,203243,8551788
2002,207116,2008
2002,206102,9068257
2002,207027,1737455
2002,205279,9806074
2002,210068,2133014
2002,211271,108120
2003,302217,9806194
2002,208115,109162
2002,207098,8005
2002,206010,9408098
2002,209003,107264
2002,205134,182833
2002,203004,5403668
2002,212238,7344002
2002,208231,6104779
2002,208217,977003
2003,301125,1662176
2003,301101,2838246
2002,208153,207039
2003,212217,9209032
2003,212337,2660502
2002,203215,9524253
2003,303081,9905111
2002,203239,105288
2002,209230,9807235
2002,211175,767525
2002,112168,110071
2002,205220,10063
2002,207127,105049
2003,303035,2992332
2002,210281,2380283
2003,302063,2189
2003,301029,8218103
2003,302047,8740921
2003,210075,3204017
2002,205103,211025
2002,204167,112044
2002,202172,9411048
2002,211227,6249943
2002,203082,3790190
2003,304180,206102
2002,209146,5327326
2002,202191,143301
2002,202104,107057
2003,304271,3299765
2003,304040,103138
2003,303119,7127
2002,207165,9811012
2003,212294,2737405
2002,212242,3431383
2002,212212,4472842
2002,208068,952485
2002,204198,9902101
2002,203160,9712028
2002,202148,6223
2003,303072,9397894
2002,211069,202002
2002,204145,201028
2003,304121,210278
2002,208190,9707186
2002,202135,391337
2002,206029,205296
2002,207105,9305026
2002,212114,9609219
2002,205084,9910149
2002,211269,2095840
2002,208219,9710208
2002,205109,201081
2002,111280,9207065
2002,203266,9706605
2002,205015,9711200
2002,211271,103067
2002,203166,101093
2002,202193,8997261
2002,205073,9811228
2002,210005,1618800
2003,212069,2350238
2002,204194,9702049
2003,304187,7954728
2002,209034,6156797
2002,211056,1703807
2002,205060,8088123
2002,209085,1288720
2002,209089,206255
2002,211102,206038
2003,212299,2030960
2002,211068,8173816
2003,303255,212052
2002,211084,9507045
2003,301237,3825476
2002,212091,9773883
2002,205318,921440
2003,301017,9909099
2002,207252,110242
2002,212279,2218431
2002,209155,208232
2002,209152,302607
2002,205060,7625288
2002,211059,112174
2002,207138,201063
2002,110201,9611137
2003,301244,4625678
2002,206049,2381732
2003,304077,9601135
2002,211285,206196
2002,209079,7065769
2003,304196,4796223
2002,204146,988645
2002,204152,9908142
2002,211216,5022162
2003,304022,9903214
2002,206100,204143
2002,112155,6406508
2003,212340,105267
2002,111208,8101
2002,211091,207234
2003,303121,5385471
2002,210207,1285471
2002,211012,7810561
2002,112073,9410167
2002,210014,4551867
2002,211130,7018
2002,201018,6079
2002,206116,1924179
2002,201023,6401843
2002,209169,9576969
2002,206051,1103
2002,203085,9702190
2003,303202,4616067
2002,207052,9910053
2002,210265,4478294
2002,211202,110028
2003,302179,8075
2002,205034,9584642
2002,212138,9802150
2002,209200,1961427
2002,204057,104152
2002,205075,9906155
2002,205103,1001384
2003,212006,7305120
2002,201253,6180243
2002,206240,5089
2002,211098,7027738
2003,301022,9610191
2003,301035,4022478
2002,209235,6103
2003,301090,206090
2003,304246,4397744
2002,204009,8422407
2002,203161,108126
2002,211158,8628689
2002,202039,3747020
2002,211130,108080
2003,303199,204239
2002,211213,9707149
2002,211101,2504760
2002,209148,12141
2002,206134,9708080
2003,304051,4146195
2003,301221,8167122
2003,301125,9603150
2002,205043,3680997
2002,202084,105212
2002,212250,9708012
2002,205155,3200595
2002,203257,203020
2003,302030,8973365
2002,201266,2245066
2002,210101,105032
2002,211076,8013
2002,210134,9208027
2002,201127,5212493
2002,207153,1118104
2002,212215,9059703
2002,210291,9408155
2003,301080,9507143
2002,112008,9635168
2002,205016,9803251
2003,304114,202021
2002,204045,4142591
2003,302218,3347373
2002,108097,1652370
2003,302150,212082
2002,205093,426673
2002,203050,9728190
2002,208013,4362753
2002,207034,205185
2002,209068,1778116
2002,208014,844932
2002,203251,2145157
2002,211148,3886953
2003,301080,6319408
2002,209169,9912052
2002,201126,9408083
2002,206068,4187848
2002,209235,5908797
2002,207116,2152
2002,206143,9707083
2003,301071,3795576
2003,303191,6060
2003,301143,211269
2002,205123,4178028
2003,303135,8505464
2002,212278,7401204
2002,211213,9510101
2003,304128,6989807
2002,212048,8417360
2003,301092,6941522
2002,201272,645833
2002,107256,3264
2002,208232,9411021
2002,111132,5351159
2003,301009,203028
2002,206021,110075
2003,303134,206028
2002,211009,208048
2002,204054,9905111
2003,302148,3779032
2002,205184,9812212
2002,203039,107004
2002,201004,403290
2002,210254,158788
